,sentence_id,article_id,article_text,published_time,sentiment,NER,topic_id,topic_representation
959,040-017,040,"This is to guard against external interference and all separatist activities,"" said the white paper.",2022-08-13,neutral,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
1768,040-018,040,"Pelosi's visit to Taiwan violated the red line that was mentioned in the white paper, and China's purpose is to use military methods in a peaceful way to fight against separatist forces and external forces, and China will not take a step backward from the current process of reunification, said Zheng Jian, director of the Graduate Institute for Taiwan Studies of Xiamen University.",2022-08-13,negative,"{'Pelosi': ('PER', 1), 'Zheng Jian': ('PER', 1), 'Taiwan': ('LOC', 1), 'China': ('LOC', 2), 'Graduate Institute for Taiwan Studies': ('ORG', 1), 'Xiamen University': ('ORG', 1)}",2,"['pelosi', 'visit', 'taiwan', 'nancy', 'philippines', 'asean', 'criticized', 'putin', 'francisco', 'san']"
1686,040-019,040,Zheng said that military force is the last resort and also a necessary method to promote peaceful reunification.,2022-08-13,positive,"{'Zheng': ('PER', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
1687,040-020,040,"When China's economy surpasses the US' and leaves it behind for a while, when China-US relations return to a balanced level, when the China mainland's governance capability and the material and spiritual levels of civilization develop to a new level, people in Taiwan will have a new understanding of the mainland, and this is a chance for peaceful reunification. ",2022-08-13,positive,"{'China': ('LOC', 3), 'US': ('LOC', 2), 'Taiwan': ('LOC', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
1688,040-021,040,"However, as the white paper highlighted external forces' interference on the Taiwan question, analysts on Friday also warned that China should make full preparations for more frequent US exchanges with the separatist forces in Taiwan, increasing US presence in the region, and the collusion of US allies that pressures China over the Taiwan question. ",2022-08-13,negative,"{'Taiwan': ('LOC', 3), 'China': ('LOC', 2), 'US': ('MISC', 3)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
1769,040-022,040,The strategic competition around the Taiwan Straits between China and the US will be fiercer in the future and the current battle around Pelosi's provocative visit is the start.,2022-08-13,negative,"{'Taiwan Straits': ('LOC', 1), 'China': ('LOC', 1), 'US': ('LOC', 1), 'Pelosi': ('PER', 1)}",2,"['pelosi', 'visit', 'taiwan', 'nancy', 'philippines', 'asean', 'criticized', 'putin', 'francisco', 'san']"
1689,040-023,040,"The US will increase arms sales to develop the island as a ""porcupine"" with an asymmetric warfare capability and promote exchanges of the US National Guard with the military in the island, said Yuan Zheng, deputy director and senior fellow of the Institute of US Studies of the China Academy of Social Sciences.",2022-08-13,positive,"{'US': ('LOC', 1), 'US National Guard': ('ORG', 1), 'Institute of US Studies': ('ORG', 1), 'China Academy of Social Sciences': ('ORG', 1), 'Yuan Zheng': ('PER', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
1690,040-024,040,"However, many experts noted that there is little possibility for the US to have direct military clashes with China over the island of Taiwan if China is forced to take drastic measures to respond to the provocation of separatist elements or external forces. ",2022-08-13,negative,"{'US': ('LOC', 1), 'China': ('LOC', 2), 'Taiwan': ('LOC', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
1691,040-025,040,"""The US is a paper tiger"" on the question of Taiwan, given China's increasing national strength and military advantage at the Taiwan Straits and as the island is not in its core interest, the US government will not sacrifice US for separatists in Taiwan, said Li Yihu, dean of Peking University's Taiwan Research Institute, noting that the US aircraft carrier USS Ronald Reagan left after Pelosi departed Taiwan, which also is a forecast of the future. ",2022-08-13,positive,"{'US': ('LOC', 4), 'Taiwan': ('LOC', 3), 'China': ('LOC', 1), 'Taiwan Straits': ('LOC', 4), 'Li Yihu': ('PER', 1), 'Ronald Reagan': ('PER', 1), 'Pelosi': ('PER', 1), 'Peking University': ('ORG', 1), 'Taiwan Research Institute': ('ORG', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
1692,040-026,040,"Moreover, the US has no legitimacy to interfere in the question of Taiwan and its trick of starting proxy wars, which it has used in Ukraine and other places in the world, will not succeed, said Li.",2022-08-13,negative,"{'US': ('LOC', 1), 'Taiwan': ('LOC', 1), 'Ukraine': ('LOC', 1), 'Li': ('PER', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
960,040-027,040,"More than 170 countries have expressed adherence to the one-China principle and showed understanding of China's moves in defending sovereignty, which showed that China has advantages in both timing and justice in promoting reunification, analysts said.",2022-08-13,positive,"{'one': ('MISC', 1), 'China': ('LOC', 3)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
1693,040-028,040,"They also noted that the white paper's interpretation on promoting ""one country, two systems"" in the island of Taiwan and calling on people in Taiwan to make the right choice at a crucial historical moment will further promote the trend of reunification.",2022-08-13,positive,"{'Taiwan': ('LOC', 2)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
1694,040-029,040,"For example, the white paper pointed out that foreign countries can continue to develop economic and cultural relations with Taiwan.",2022-08-13,neutral,"{'Taiwan': ('LOC', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
1695,040-030,040,"The contents of ""one country, two systems"" will be developed in promoting reunification as people in Taiwan who can fully attend the discussion in how to realize better governance of the island after reunification, Li said. ",2022-08-13,positive,"{'Taiwan': ('LOC', 1), 'Li': ('PER', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
1696,040-031,040,"In recent years, we have reiterated the harm brought by separatist forces in the island of Taiwan and the US' interference, while paying less attention to interpret the benefits of reunification to people in the island, the region and the world. ",2022-08-13,negative,"{'Taiwan': ('LOC', 1), 'US': ('LOC', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
1697,040-032,040,"The white paper solves such problems, said Zheng, noting that contents on the benefits will also encourage people in Taiwan to choose the right side of history.",2022-08-13,positive,"{'Zheng': ('PER', 1), 'Taiwan': ('LOC', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
1770,041-000,041,"The US should shoulder its own responsibilities and obligations rather than make excuses for its own mistakes, spokesperson for the China Embassy in the UK said in response to US officials' claims that ""the entire world will suffer the consequences"" of the halt of climate change cooperation, referring to China's decision to suspend climate talks with the US due to US House Speaker Nancy Pelosi's provocative visit to the island of Taiwan. ",2022-08-13,negative,"{'US': ('LOC', 3), 'China': ('LOC', 2), 'UK': ('LOC', 1), 'Taiwan': ('LOC', 1), 'US House': ('ORG', 1), 'Nancy Pelosi': ('PER', 1)}",2,"['pelosi', 'visit', 'taiwan', 'nancy', 'philippines', 'asean', 'criticized', 'putin', 'francisco', 'san']"
961,041-001,041,The US does not represent the world.,2022-08-13,neutral,"{'US': ('LOC', 1)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
1771,041-002,041,China already warned the US in advance that Pelosi's visit to the island of Taiwan will likely lead to a crisis and cause major disruptions to exchanges and cooperation between China and the US.,2022-08-13,negative,"{'China': ('LOC', 2), 'US': ('LOC', 2), 'Taiwan': ('LOC', 1), 'Pelosi': ('PER', 1)}",2,"['pelosi', 'visit', 'taiwan', 'nancy', 'philippines', 'asean', 'criticized', 'putin', 'francisco', 'san']"
1491,041-003,041,"But the US turned a deaf ear to this warning and went its own way, the embassy spokesperson said. ",2022-08-13,negative,"{'US': ('LOC', 1)}",-1,"['china', 'japan', 'germany', 'korea', 'hong', 'countries', 'qin', 'drills', 'drought', 'international']"
1698,041-004,041,The Taiwan question is at the very heart of China's core interests.,2022-08-13,positive,"{'Taiwan': ('LOC', 1), 'China': ('LOC', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
962,041-005,041,The US has seriously undermined China's core interests while seeking cooperation from China where it needs it.,2022-08-13,negative,"{'US': ('LOC', 1), 'China': ('LOC', 2)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
963,041-006,041,What kind of logic is this?,2022-08-13,neutral,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
1492,041-007,041,the spokesperson said. ,2022-08-13,neutral,{},-1,"['china', 'japan', 'germany', 'korea', 'hong', 'countries', 'qin', 'drills', 'drought', 'international']"
964,041-008,041,China's decision to cancel or suspend cooperation in some areas does not come without warning.,2022-08-13,negative,"{'China': ('LOC', 1)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
965,041-009,041,We say what we mean and mean what we say.,2022-08-13,neutral,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
1772,041-010,041,"There is no reason why the US should feel surprised or upset, the spokesperson stressed. ",2022-08-13,negative,"{'US': ('LOC', 1)}",2,"['pelosi', 'visit', 'taiwan', 'nancy', 'philippines', 'asean', 'criticized', 'putin', 'francisco', 'san']"
966,041-011,041,"As a responsible major country, China will, as always, actively participate in international and multilateral cooperation on climate change.",2022-08-13,positive,"{'China': ('LOC', 1)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
967,041-012,041,We have solemnly announced that we will strive to achieve carbon peaking by 2030 and carbon neutrality by 2060.,2022-08-13,positive,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
968,041-013,041,"We are striving to formulate and implement a ""1+N"" policy framework for low-carbon development and green transition, said the embassy spokesperson.",2022-08-13,neutral,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
969,041-014,041,"China will continue to unswervingly march toward the goals of carbon peaking and neutrality, actively participate in the negotiations on climate change through major channels, provide support and assistance to developing countries within China's capacity, and make its own contributions to addressing this global challenge of climate change, the spokesperson said.",2022-08-13,positive,"{'China': ('LOC', 2)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
1773,041-015,041,"The embassy spokesperson urged the US to assume its own international responsibilities and obligations, not make excuses for its own mistakes.   ",2022-08-13,negative,"{'US': ('LOC', 1)}",2,"['pelosi', 'visit', 'taiwan', 'nancy', 'philippines', 'asean', 'criticized', 'putin', 'francisco', 'san']"
1699,041-016,041,"He also lambasted some US officials who compared the Taiwan question to Ukraine issue, claiming China's military drills in Taiwan Straits similar to Russia military operations in Ukraine out of ill intentions.",2022-08-13,negative,"{'US': ('LOC', 1), 'Ukraine': ('LOC', 2), 'China': ('LOC', 1), 'Taiwan Straits': ('LOC', 2), 'Russia': ('LOC', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
1700,041-017,041,Taiwan question and Ukraine issue are fundamentally different and not comparable at all.,2022-08-13,neutral,"{'Taiwan': ('LOC', 1), 'Ukraine': ('LOC', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
1701,041-018,041,"Taiwan is an inalienable part of China's territory, and the Taiwan question is entirely China's internal affairs.",2022-08-13,neutral,"{'Taiwan': ('LOC', 2), 'China': ('LOC', 2)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
